year,office,state,special,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-08,polls-only,D,Clinton,57.975136,62.53,0.89165002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-08,polls-plus,D,Clinton,63.245522,62.53,0.9535999900000001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-07,polls-only,D,Sanders,40.092564,33.81,0.10244999999999999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-07,polls-plus,D,Sanders,34.86985,33.81,0.04715000099999999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-07,polls-only,D,Clinton,57.993759,62.53,0.89754999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-07,polls-plus,D,Clinton,63.216473,62.53,0.95284998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-06,polls-only,D,Sanders,32.017979,33.81,0.074749999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-06,polls-plus,D,Sanders,26.915648,33.81,0.033149999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-06,polls-only,D,Clinton,65.56897,62.53,0.92524999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-06,polls-plus,D,Clinton,70.671295,62.53,0.9668499799999999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-05,polls-only,D,Sanders,32.065464,33.81,0.077249996,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-05,polls-plus,D,Sanders,27.00968,33.81,0.03345,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-05,polls-only,D,Clinton,65.533066,62.53,0.92275,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-05,polls-plus,D,Clinton,70.58886,62.53,0.9665499900000001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-04,polls-only,D,Sanders,32.062958,33.81,0.074749999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-04,polls-plus,D,Sanders,27.001524,33.81,0.031849999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-04,polls-only,D,Clinton,65.538483,62.53,0.92524999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-04,polls-plus,D,Clinton,70.599915,62.53,0.96815002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-03,polls-only,D,Sanders,32.061634,33.81,0.071900003,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-03,polls-plus,D,Sanders,26.984608,33.81,0.0308,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-03,polls-only,D,Clinton,65.545509,62.53,0.9280999900000001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-03,polls-plus,D,Clinton,70.622536,62.53,0.9692000200000002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-02,polls-only,D,Sanders,32.069439,33.81,0.07305,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-02,polls-plus,D,Sanders,27.012455,33.81,0.03255,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-02,polls-only,D,Clinton,65.540344,62.53,0.92694998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-02,polls-plus,D,Clinton,70.597336,62.53,0.96745002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-01,polls-only,D,Sanders,32.042999,33.81,0.071500003,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-01,polls-plus,D,Sanders,27.009565,33.81,0.03105,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-01,polls-only,D,Clinton,65.562767,62.53,0.9285,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-04-01,polls-plus,D,Clinton,70.596207,62.53,0.96894997,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-31,polls-only,D,Sanders,32.049236,33.81,0.068400003,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-31,polls-plus,D,Sanders,27.014267,33.81,0.029200000999999996,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-31,polls-only,D,Clinton,65.555405,62.53,0.93159997,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-31,polls-plus,D,Clinton,70.590378,62.53,0.97079998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-30,polls-only,D,Sanders,32.127209,33.81,0.068800002,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-30,polls-plus,D,Sanders,27.054451,33.81,0.02935,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-30,polls-only,D,Clinton,65.469681,62.53,0.93120003,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-30,polls-plus,D,Clinton,70.542442,62.53,0.9706500200000001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-29,polls-only,D,Sanders,32.066776,33.81,0.0691,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-29,polls-plus,D,Sanders,26.753139,33.81,0.029549999000000004,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-29,polls-only,D,Clinton,65.517601,62.53,0.93089998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-29,polls-plus,D,Clinton,70.83123,62.53,0.97044998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-28,polls-only,D,Sanders,32.06926,33.81,0.06645,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-28,polls-plus,D,Sanders,26.151039,33.81,0.02595,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-28,polls-only,D,Clinton,65.517509,62.53,0.93355,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-28,polls-plus,D,Clinton,71.43573,62.53,0.97404999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-27,polls-only,D,Sanders,32.063812,33.81,0.065449998,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-27,polls-plus,D,Sanders,26.146378,33.81,0.026149999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-27,polls-only,D,Clinton,65.521408,62.53,0.93454999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-27,polls-plus,D,Clinton,71.438843,62.53,0.97385001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-26,polls-only,D,Sanders,32.063812,33.81,0.065949999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-26,polls-plus,D,Sanders,26.146378,33.81,0.02575,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-26,polls-only,D,Clinton,65.521408,62.53,0.9340500200000001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-26,polls-plus,D,Clinton,71.438843,62.53,0.97425002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-25,polls-only,D,Sanders,32.063812,33.81,0.065200001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-25,polls-plus,D,Sanders,26.146378,33.81,0.024800001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-25,polls-only,D,Clinton,65.521408,62.53,0.93480003,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-25,polls-plus,D,Clinton,71.438843,62.53,0.9752,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-24,polls-only,D,Sanders,32.063812,33.81,0.06035000100000001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-24,polls-plus,D,Sanders,26.146378,33.81,0.02335,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-24,polls-only,D,Clinton,65.521408,62.53,0.93965,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-24,polls-plus,D,Clinton,71.438843,62.53,0.97665,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-23,polls-only,D,Sanders,32.070103,33.81,0.06190000100000001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-23,polls-plus,D,Sanders,26.163309,33.81,0.0253,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-23,polls-only,D,Clinton,65.516907,62.53,0.93809998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-23,polls-plus,D,Clinton,71.423698,62.53,0.97469997,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-22,polls-only,D,Sanders,32.037548,33.81,0.059450001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-22,polls-plus,D,Sanders,26.977249,33.81,0.026350001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-22,polls-only,D,Clinton,65.554077,62.53,0.94055003,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-22,polls-plus,D,Clinton,70.614388,62.53,0.97364998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-21,polls-only,D,Sanders,32.039009,33.81,0.058449998,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-21,polls-plus,D,Sanders,26.979549,33.81,0.025599999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-21,polls-only,D,Clinton,65.55336,62.53,0.94155002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-21,polls-plus,D,Clinton,70.612816,62.53,0.97439998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-20,polls-only,D,Sanders,32.04427,33.81,0.059749998,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-20,polls-plus,D,Sanders,26.987265,33.81,0.026000001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-20,polls-only,D,Clinton,65.551247,62.53,0.9402499800000002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-20,polls-plus,D,Clinton,70.608253,62.53,0.97399998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-19,polls-only,D,Sanders,32.044216,33.81,0.0559,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-19,polls-plus,D,Sanders,26.987228,33.81,0.0261,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-19,polls-only,D,Clinton,65.551338,62.53,0.94410002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-19,polls-plus,D,Clinton,70.60833,62.53,0.97390002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-18,polls-only,D,Sanders,32.050022,33.81,0.054949999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-18,polls-plus,D,Sanders,26.992483,33.81,0.023250001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-18,polls-only,D,Clinton,65.545479,62.53,0.94505,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-18,polls-plus,D,Clinton,70.603027,62.53,0.9767500200000001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-17,polls-only,D,Sanders,32.050022,33.81,0.05325,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-17,polls-plus,D,Sanders,26.992483,33.81,0.0243,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-17,polls-only,D,Clinton,65.545479,62.53,0.94674999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-17,polls-plus,D,Clinton,70.603027,62.53,0.97570002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-16,polls-only,D,Sanders,31.992643,33.81,0.055,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-16,polls-plus,D,Sanders,26.949055,33.81,0.0243,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-16,polls-only,D,Clinton,65.603294,62.53,0.94499999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-16,polls-plus,D,Clinton,70.646873,62.53,0.97570002,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-15,polls-only,D,Sanders,32.020309,33.81,0.0535,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-15,polls-plus,D,Sanders,27.628992,33.81,0.0231,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-15,polls-only,D,Clinton,65.576828,62.53,0.9465,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-15,polls-plus,D,Clinton,69.968147,62.53,0.97689998,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-14,polls-only,D,Sanders,32.022114,33.81,0.053350001999999994,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-14,polls-plus,D,Sanders,27.631229,33.81,0.022399999,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-14,polls-only,D,Clinton,65.572586,62.53,0.94665003,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-14,polls-plus,D,Clinton,69.96347,62.53,0.9775999800000001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-13,polls-only,D,Sanders,32.08337,33.81,0.0535,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-13,polls-plus,D,Sanders,27.586117,33.81,0.022,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-13,polls-only,D,Clinton,65.532318,62.53,0.9465,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-13,polls-plus,D,Clinton,70.029579,62.53,0.97799999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-12,polls-only,D,Sanders,32.19492,33.81,0.0537,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-12,polls-plus,D,Sanders,27.105352,33.81,0.02255,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-12,polls-only,D,Clinton,65.440773,62.53,0.9463000300000001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-12,polls-plus,D,Clinton,70.53035,62.53,0.97745001,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-11,polls-only,D,Sanders,32.18219,33.81,0.04780000100000001,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-11,polls-plus,D,Sanders,27.015221,33.81,0.022250000000000002,0
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-11,polls-only,D,Clinton,65.454956,62.53,0.9521999999999999,1
2016,Democratic presidential primary,Maryland,,2016-04-26,2016-03-11,polls-plus,D,Clinton,70.621925,62.53,0.97775,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-26,polls-only,R,Trump,52.42223,54.10,0.99874997,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-26,polls-plus,R,Trump,50.349586,54.10,0.99685001,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-26,polls-only,R,Kasich,22.042055,23.22,0.00039999999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-26,polls-plus,R,Kasich,23.868443,23.22,0.0019499999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-26,polls-only,R,Cruz,23.584921,18.97,0.00085000001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-26,polls-plus,R,Cruz,23.831179,18.97,0.0012000001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-25,polls-only,R,Trump,52.420025,54.10,0.9993,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-25,polls-plus,R,Trump,50.431168,54.10,0.9972500199999998,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-25,polls-only,R,Kasich,22.04351,23.22,0.00030000001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-25,polls-plus,R,Kasich,23.83593,23.22,0.0015,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-25,polls-only,R,Cruz,23.585974,18.97,0.00039999999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-25,polls-plus,R,Cruz,23.782417,18.97,0.00125,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-24,polls-only,R,Trump,43.962044,54.10,0.91320002,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-24,polls-plus,R,Trump,40.369644,54.10,0.78729999,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-24,polls-only,R,Kasich,28.971243,23.22,0.060449999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-24,polls-plus,R,Kasich,30.588482,23.22,0.15494999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-24,polls-only,R,Cruz,25.100607,18.97,0.026350001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-24,polls-plus,R,Cruz,27.075766,18.97,0.057750002,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-23,polls-only,R,Trump,43.952271,54.10,0.9214500200000001,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-23,polls-plus,R,Trump,40.334625,54.10,0.7964500200000001,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-23,polls-only,R,Kasich,28.986258,23.22,0.054949999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-23,polls-plus,R,Kasich,30.624813,23.22,0.14935,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-23,polls-only,R,Cruz,25.096706,18.97,0.023600000999999995,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-23,polls-plus,R,Cruz,27.075792,18.97,0.05420000099999999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-22,polls-only,R,Trump,43.952271,54.10,0.93124998,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-22,polls-plus,R,Trump,40.334351,54.10,0.80685002,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-22,polls-only,R,Kasich,28.986258,23.22,0.04975,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-22,polls-plus,R,Kasich,30.625551,23.22,0.14455,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-22,polls-only,R,Cruz,25.096706,18.97,0.018999999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-22,polls-plus,R,Cruz,27.075331,18.97,0.048599999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-21,polls-only,R,Trump,44.006184,54.10,0.9404,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-21,polls-plus,R,Trump,40.344822,54.10,0.8169999699999999,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-21,polls-only,R,Kasich,28.967861,23.22,0.043000001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-21,polls-plus,R,Kasich,30.70785,23.22,0.13885,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-21,polls-only,R,Cruz,25.061537,18.97,0.0166,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-21,polls-plus,R,Cruz,26.98292,18.97,0.04414999900000001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-20,polls-only,R,Trump,44.002888,54.10,0.9463499800000001,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-20,polls-plus,R,Trump,40.364494,54.10,0.82639998,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-20,polls-only,R,Kasich,28.985123,23.22,0.039050002,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-20,polls-plus,R,Kasich,30.71912,23.22,0.1305,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-20,polls-only,R,Cruz,25.044949,18.97,0.0146,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-20,polls-plus,R,Cruz,26.949347,18.97,0.043099999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-19,polls-only,R,Trump,44.645267,54.10,0.92135,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-19,polls-plus,R,Trump,40.530838,54.10,0.7906,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-19,polls-only,R,Kasich,28.100477,23.22,0.05125,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-19,polls-plus,R,Kasich,29.80982,23.22,0.14555,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-19,polls-only,R,Cruz,25.097429,18.97,0.0274,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-19,polls-plus,R,Cruz,27.50252,18.97,0.063850001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-18,polls-only,R,Trump,44.643024,54.10,0.92605001,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-18,polls-plus,R,Trump,40.530865,54.10,0.79694998,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-18,polls-only,R,Kasich,28.100851,23.22,0.048300001999999995,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-18,polls-plus,R,Kasich,29.800797,23.22,0.14084999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-18,polls-only,R,Cruz,25.099539,18.97,0.02565,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-18,polls-plus,R,Cruz,27.511749,18.97,0.06219999899999999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-17,polls-only,R,Trump,44.646725,54.10,0.93400002,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-17,polls-plus,R,Trump,40.503323,54.10,0.80440003,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-17,polls-only,R,Kasich,28.095043,23.22,0.042599998,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-17,polls-plus,R,Kasich,29.883556,23.22,0.1349,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-17,polls-only,R,Cruz,25.10191,18.97,0.023399999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-17,polls-plus,R,Cruz,27.456793,18.97,0.060699999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-16,polls-only,R,Trump,44.705479,54.10,0.93725002,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-16,polls-plus,R,Trump,40.491047,54.10,0.80549997,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-16,polls-only,R,Kasich,28.068111,23.22,0.040199999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-16,polls-plus,R,Kasich,30.00251,23.22,0.13575,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-16,polls-only,R,Cruz,25.082747,18.97,0.02255,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-16,polls-plus,R,Cruz,27.362772,18.97,0.05875,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-15,polls-only,R,Trump,44.705368,54.10,0.94485003,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-15,polls-plus,R,Trump,40.938328,54.10,0.84294999,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-15,polls-only,R,Kasich,28.067924,23.22,0.035149999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-15,polls-plus,R,Kasich,28.184816,23.22,0.075900003,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-15,polls-only,R,Cruz,25.083399,18.97,0.02,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-15,polls-plus,R,Cruz,28.733543,18.97,0.081150003,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-14,polls-only,R,Trump,44.710594,54.10,0.95055002,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-14,polls-plus,R,Trump,40.999321,54.10,0.84995002,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-14,polls-only,R,Kasich,28.092113,23.22,0.03235,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-14,polls-plus,R,Kasich,28.0539,23.22,0.073799998,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-14,polls-only,R,Cruz,25.054462,18.97,0.017100001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-14,polls-plus,R,Cruz,28.803944,18.97,0.076250002,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-13,polls-only,R,Trump,44.711559,54.10,0.9558,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-13,polls-plus,R,Trump,40.920025,54.10,0.8535000099999999,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-13,polls-only,R,Kasich,28.085207,23.22,0.029650000999999995,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-13,polls-plus,R,Kasich,28.190058,23.22,0.071350001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-13,polls-only,R,Cruz,25.06238,18.97,0.01455,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-13,polls-plus,R,Cruz,28.749063,18.97,0.075149998,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-12,polls-only,R,Trump,42.495415,54.10,0.71740001,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-12,polls-plus,R,Trump,38.332779,54.10,0.57064998,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-12,polls-only,R,Kasich,32.447086,23.22,0.2119,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-12,polls-plus,R,Kasich,31.46464,23.22,0.27364999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-12,polls-only,R,Cruz,23.281681,18.97,0.070699997,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-12,polls-plus,R,Cruz,28.426762,18.97,0.1557,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-11,polls-only,R,Trump,42.473019,54.10,0.7206500200000001,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-11,polls-plus,R,Trump,38.33057,54.10,0.5758,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-11,polls-only,R,Kasich,32.46669,23.22,0.20909999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-11,polls-plus,R,Kasich,31.617311,23.22,0.2728,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-11,polls-only,R,Cruz,23.285748,18.97,0.070249997,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-11,polls-plus,R,Cruz,28.277571,18.97,0.1514,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-10,polls-only,R,Trump,42.472752,54.10,0.72509998,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-10,polls-plus,R,Trump,38.285961,54.10,0.58135003,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-10,polls-only,R,Kasich,32.468838,23.22,0.20725,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-10,polls-plus,R,Kasich,31.658207,23.22,0.27184999,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-10,polls-only,R,Cruz,23.284019,18.97,0.067649998,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-10,polls-plus,R,Cruz,28.281445,18.97,0.1468,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-09,polls-only,R,Trump,42.495667,54.10,0.72965002,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-09,polls-plus,R,Trump,38.124203,54.10,0.58660001,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-09,polls-only,R,Kasich,32.478008,23.22,0.20489999999999997,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-09,polls-plus,R,Kasich,31.761364,23.22,0.27235001,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-09,polls-only,R,Cruz,23.252819,18.97,0.065449998,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-09,polls-plus,R,Cruz,28.340927,18.97,0.14105,0
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-08,polls-only,R,Trump,42.492989,54.10,0.7350000099999999,1
2016,Republican presidential primary,Maryland,,2016-04-26,2016-04-08,polls-plus,R,Trump,38.134674,54.10,0.58934999,1
